Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Ride distance,Driver Rating,Customer Rating
5/27/2024,22:13,CNR4267980072,Cancelled by Driver,CUST6250,Prime Sedan,Lower Parel,Kings Circle,,,0,,,,
5/21/2024,8:03,CNR5567135862,Success,CUST6656,Mini,Khar,Kings Circle,10.54,22.97,0,,12.59,3.7,3
5/17/2024,3:30,CNR6550233140,Cancelled by Driver,CUST7031,Prime SUV,Antop Hill,Chunabhatti,,,0,,,,
5/25/2024,2:12,CNR2966554388,Cancelled by Driver,CUST2313,Mini,Santacruz,Matunga,,,0,,,,
5/30/2024,2:06,CNR6002632810,Success,CUST2835,eBike,Mulund,Khar,9.5,14.28,0,,4.44,5,3.4
5/5/2024,6:33,CNR5392421278,Success,CUST7824,eBike,Nariman Point,Malad,9.73,19.78,0,,1.94,4.3,4.1
5/15/2024,13:28,CNR5387233056,Success,CUST4097,Auto,Bandra,Colaba,4.24,16.36,0,,9.59,4.9,4.6
5/26/2024,16:41,CNR6737549611,Success,CUST6616,eBike,Worli,Sion,5.38,24.39,0,,13.51,3.7,3.1
5/16/2024,21:44,CNR7650622478,Success,CUST8503,Prime Sedan,Sandhurst Road,Malad,11,14.16,0,,7.57,4.2,3.5
5/28/2024,9:10,CNR8684846286,Success,CUST4715,Mini,Charni Road,Matunga,6.67,21.47,0,,24.8,4,3.7
5/24/2024,1:09,CNR6811610014,Success,CUST8469,Prime Plus,Versova,Powai,12.47,11.56,0,,7.06,3.2,3.9
5/23/2024,9:11,CNR5179888323,Success,CUST3514,Prime Plus,Grant Road,Kurla,12.93,9.42,0,,12.05,4.6,4.6
5/2/2024,10:36,CNR5838166906,Success,CUST5266,Prime Sedan,Santacruz,Chembur,7.97,11.07,0,,28.04,3.2,4.9
5/18/2024,1:42,CNR2476811694,Cancelled by Customer,CUST7109,Mini,Nariman Point,Powai,,,1,Wrong Address,,,
5/10/2024,0:25,CNR9293877846,Success,CUST3381,Mini,Sion,Mulund,2.42,14.51,0,,12.82,3.3,4.3
5/1/2024,23:34,CNR8324857808,Success,CUST8764,Prime Sedan,Girgaon,Sandhurst Road,9.31,19.3,0,,2.99,3.8,3.2
5/21/2024,18:46,CNR7193796102,Success,CUST2840,eBike,Kamathipura,Borivali,14.2,18.24,0,,3.23,3.7,4.1
5/5/2024,17:07,CNR2323202998,Success,CUST7580,Bike,Colaba,Jogeshwari,12.84,21.29,0,,18.74,3.7,3.5
5/11/2024,10:03,CNR3261016130,Success,CUST5553,Prime Plus,Bandra,Juhu,6.61,13.26,0,,20.6,4.3,3.1
5/17/2024,14:43,CNR7493077954,Success,CUST4185,Mini,Sion,Tardeo,4.36,8.14,0,,24.99,3.1,3.8
5/19/2024,1:58,CNR8158707130,Success,CUST7513,Prime Plus,Dongri,Byculla,13.43,16.14,0,,7.71,4,4.5
5/12/2024,11:00,CNR6517531326,Success,CUST6756,Prime Sedan,Jogeshwari,Parel,4.87,22.72,0,,28.09,4.8,4.3
5/3/2024,23:56,CNR9558139653,Cancelled by Customer,CUST8249,Prime Sedan,Powai,Elphinstone,,,1,Change of plans,,,
5/23/2024,13:08,CNR3568114320,Success,CUST3353,Prime Plus,Wadala,Kamathipura,11.78,15.63,0,,20.65,3.9,4.5
5/31/2024,16:21,CNR8542452431,Cancelled by Driver,CUST2449,Auto,Dahisar,Vikhroli,,,0,,,,
5/29/2024,13:11,CNR7682169593,Success,CUST3243,Prime Plus,Santacruz,CST,12.83,15.81,0,,25.5,3.9,3.8
5/9/2024,15:02,CNR7808417605,Incomplete,CUST9095,Bike,Fort,Kalbadevi,,,0,,,,
5/7/2024,0:09,CNR6423156524,Success,CUST8742,Auto,Worli,Trombay,12.97,14.68,0,,15.91,3.6,4.1
5/28/2024,13:11,CNR2051194393,Success,CUST2955,Prime SUV,Lower Parel,Khar,2.51,10.44,0,,1.18,5,4.9
5/31/2024,2:38,CNR8497147047,Success,CUST8872,Bike,Byculla,Ghatkopar,11.47,11.92,0,,20.46,4.6,4.9
5/19/2024,15:44,CNR4514489277,Success,CUST7114,Bike,Elphinstone,Sandhurst Road,12.18,10.32,0,,29.72,3.1,4.2
5/1/2024,8:10,CNR3498187046,Cancelled by Customer,CUST3394,Prime Sedan,Kalbadevi,Chunabhatti,,,1,Driver asked to cancel,,,
5/11/2024,1:17,CNR6846152492,Cancelled by Customer,CUST6832,Auto,Matunga,Mazgaon,,,1,Driver is not moving towards pickup location,,,
5/16/2024,20:11,CNR4284315878,Success,CUST3738,Bike,Sion,Antop Hill,14.2,8.62,0,,19.06,3.4,3.6
5/25/2024,8:43,CNR2557023069,Success,CUST9755,Bike,Bhandup,Mulund,7.42,8.2,0,,5.96,3.8,4.5
5/1/2024,16:18,CNR7377592736,Incomplete,CUST6575,Prime Plus,Kandivali,Chembur,,,0,,,,
5/5/2024,7:53,CNR5784450697,Success,CUST8544,Auto,Kurla,Malad,7.11,7,0,,1.48,4.3,4.2
5/29/2024,15:22,CNR2557220130,Success,CUST8240,Bike,Mazgaon,Girgaon,5.04,5.47,0,,25.21,4.9,3.3
5/30/2024,5:45,CNR2308608938,Success,CUST2943,Prime Plus,Malad,Chunabhatti,13.29,23.53,0,,13.17,3.1,3.1
5/5/2024,7:19,CNR1538349165,Success,CUST3133,Auto,Byculla,Chunabhatti,7.11,5.57,0,,17.91,3,4.6
5/24/2024,3:04,CNR2852193802,Success,CUST4217,Auto,Borivali,Trombay,2.52,16.77,0,,12.53,4.9,4.1
5/16/2024,1:30,CNR2086680310,Success,CUST2085,Prime Sedan,Trombay,Andheri,11.22,10.43,0,,27.22,3.7,4.1
5/24/2024,3:58,CNR3584676841,Success,CUST4277,Prime Plus,Trombay,Bhandup,7.54,21.65,0,,24.36,3.4,3.5
5/2/2024,4:54,CNR7784980390,Cancelled by Driver,CUST6770,Prime Plus,Kings Circle,Elphinstone,,,0,,,,
5/19/2024,16:36,CNR1293505358,Success,CUST1229,Bike,Chembur,Dongri,3.24,14,0,,10.79,4.7,3.2
5/6/2024,9:10,CNR3306940725,Success,CUST2616,Prime Plus,Kings Circle,Dongri,11.78,6.03,0,,15.28,3.9,3.7
5/15/2024,22:37,CNR6090076463,Success,CUST2758,Prime Plus,Bhandup,CST,8.89,8.23,0,,17.59,4.6,4.5
5/13/2024,16:14,CNR2750534060,Success,CUST6149,Auto,Kalbadevi,Kurla,3.94,10.36,0,,11.47,3.8,4.4
5/16/2024,15:48,CNR4101552989,Success,CUST2347,Prime Sedan,Khar,Kurla,2.45,12.84,0,,21.22,3.4,4.3
5/12/2024,14:38,CNR8456812371,Success,CUST8273,Prime Plus,Parel,Dahisar,13.52,22.91,0,,9.62,3.5,3.8
5/9/2024,13:12,CNR4679815234,Success,CUST8793,eBike,Charni Road,Santacruz,10.74,21.52,0,,20.52,4.6,3.8
5/1/2024,21:31,CNR3886628103,Success,CUST7494,Mini,Mazgaon,Trombay,11.59,12.21,0,,20.47,3.5,3.2
5/21/2024,3:09,CNR6990669614,Success,CUST2666,eBike,Powai,Goregaon,4.03,24.77,0,,29.34,4.6,4.3
5/12/2024,6:21,CNR2736408179,Success,CUST4815,Prime SUV,Byculla,Elphinstone,13.26,10.79,0,,14.56,4.2,3.8
5/16/2024,22:49,CNR7013965794,Success,CUST8795,eBike,Tardeo,Churchgate,6.29,16.28,0,,25.67,3.4,4.9
5/31/2024,16:17,CNR2952641348,Cancelled by Customer,CUST3001,Prime Sedan,Khar,Colaba,,,1,Driver asked to cancel,,,
5/2/2024,23:03,CNR4566164899,Cancelled by Driver,CUST9161,eBike,Bandra,Santacruz,,,0,,,,
5/12/2024,21:20,CNR5950966235,Success,CUST2578,Prime SUV,Goregaon,Trombay,12.13,5.32,0,,24.73,3.1,4.8
5/24/2024,15:50,CNR3001548533,Success,CUST5809,eBike,Khar,Kings Circle,5.82,9.21,0,,23.2,3.5,4.7
5/9/2024,10:51,CNR3347715190,Success,CUST1517,Mini,Kurla,CST,3.64,24.58,0,,20.54,4.7,3.6
5/14/2024,12:28,CNR2974208537,Cancelled by Customer,CUST1538,Prime Plus,Parel,Trombay,,,1,AC is Not working,,,
5/27/2024,5:31,CNR2849761315,Success,CUST6119,eBike,CST,Khar,9.84,18.65,0,,17.69,3.9,3.6
5/24/2024,18:43,CNR7312821876,Cancelled by Driver,CUST3560,Bike,Dadar,Churchgate,,,0,,,,
5/9/2024,18:24,CNR9494513064,Success,CUST6250,Auto,Bandra,Seepz,11,9.67,0,,19.13,4.5,3.4
5/2/2024,11:22,CNR3508119100,Success,CUST6591,Mini,Kandivali,Byculla,3.7,17.12,0,,25.63,3.1,4.5
5/11/2024,11:26,CNR2508689990,Success,CUST5001,Prime Plus,Grant Road,Worli,8.22,23.58,0,,10.63,3.9,3
5/10/2024,2:58,CNR3954899995,Success,CUST5995,Auto,Thane,Powai,5.36,5.56,0,,19.31,3.9,4.1
5/1/2024,10:02,CNR9003106855,Success,CUST9433,Mini,Lower Parel,Bandra,5.85,18.28,0,,28.99,3.1,4.8
5/22/2024,18:01,CNR9528794813,Success,CUST7188,Bike,CST,Sion,9.33,15.01,0,,3.01,3.2,4.2
5/18/2024,15:06,CNR6179336797,Success,CUST9138,Bike,Girgaon,Trombay,13.92,13.13,0,,5.16,4.4,3.6
5/11/2024,19:19,CNR2872567668,Success,CUST9142,eBike,Goregaon,Nariman Point,11.07,23.01,0,,23.97,4.4,4.4
5/7/2024,8:03,CNR7758219918,Success,CUST4700,Bike,Fort,Juhu,5.85,5.02,0,,8.89,3.4,4.3
5/23/2024,18:06,CNR7837006653,Cancelled by Customer,CUST5478,Auto,Sandhurst Road,Mazgaon,,,1,Change of plans,,,
5/13/2024,11:50,CNR9919193627,Success,CUST5945,Bike,Wadala,Byculla,2.21,19.58,0,,10.38,4.3,4.1
5/21/2024,10:12,CNR7074433463,Success,CUST5116,Bike,Kings Circle,Kalbadevi,3.75,6.89,0,,25.11,4.8,4.3
5/21/2024,17:11,CNR4783421979,Success,CUST9457,Prime SUV,Santacruz,Sandhurst Road,7.23,19.58,0,,23.61,3.2,3
5/16/2024,21:52,CNR7301985407,Cancelled by Driver,CUST9728,Prime SUV,Versova,Byculla,,,0,,,,
5/30/2024,23:40,CNR9847124353,Success,CUST4287,Prime Sedan,Kalbadevi,Mulund,5.31,5.26,0,,16.67,4.7,4.9
5/8/2024,23:43,CNR8582893964,Success,CUST8133,Mini,Sion,Goregaon,8.69,6.7,0,,16.92,3.8,4.2
5/19/2024,13:17,CNR8832777853,Success,CUST3631,Prime Sedan,Antop Hill,Tardeo,5.12,6.9,0,,10.13,3.2,3.4
5/8/2024,7:07,CNR1644082961,Success,CUST1453,Prime Plus,Wadala,Kalbadevi,7.77,15.64,0,,26.33,5,4.2
5/16/2024,13:27,CNR1158929824,Cancelled by Driver,CUST3610,Prime Sedan,Malad,Bandra,,,0,,,,
5/9/2024,8:42,CNR3365264764,Success,CUST1691,eBike,Khar,Bandra,5.97,13.05,0,,20.5,4.4,3.6
5/2/2024,2:20,CNR7878818522,Success,CUST2041,Mini,Charni Road,Trombay,10.22,7.57,0,,17.78,4.4,4.4
5/20/2024,2:25,CNR1603701279,Cancelled by Driver,CUST2833,Bike,Fort,Kings Circle,,,0,,,,
5/30/2024,16:42,CNR6376474657,Incomplete,CUST2478,Prime Plus,Tardeo,Kurla,,,0,,,,
5/25/2024,10:21,CNR8461373338,Success,CUST4865,Mini,Chembur,Mulund,11.49,17.38,0,,6.41,3.1,3.6
5/4/2024,6:17,CNR7182499837,Success,CUST5166,Prime SUV,Seepz,Dadar,10.02,22,0,,6.69,3.3,4.9
5/16/2024,11:44,CNR5074682264,Success,CUST6185,Bike,Byculla,Kamathipura,8.22,16.71,0,,16.7,3.2,3.1
5/22/2024,8:56,CNR5917357577,Success,CUST8786,eBike,Charni Road,Wadala,9.61,15.89,0,,7.78,4.3,4.6
5/1/2024,19:02,CNR5040912587,Success,CUST4926,Prime Sedan,Parel,CST,8.48,18.79,0,,8.32,3.6,4.2
5/10/2024,22:23,CNR3943119201,Incomplete,CUST9763,Prime SUV,Grant Road,Jogeshwari,,,0,,,,
5/12/2024,12:59,CNR6392476150,Cancelled by Driver,CUST2478,Prime SUV,Girgaon,Grant Road,,,0,,,,
5/10/2024,5:58,CNR8062770940,Success,CUST1555,Prime Sedan,Juhu,Khar,11.49,12.3,0,,19.59,3.9,3.4
5/15/2024,13:59,CNR8907736885,Cancelled by Driver,CUST7920,Prime SUV,Kandivali,Powai,,,0,,,,
5/22/2024,16:04,CNR6806178791,Success,CUST9973,eBike,Sion,Kalbadevi,6.66,23.23,0,,1.61,3.6,3.1
5/22/2024,1:41,CNR3755618874,Cancelled by Driver,CUST8264,Prime SUV,Worli,Malad,,,0,,,,
5/1/2024,6:40,CNR6607283971,Cancelled by Driver,CUST2347,Auto,Powai,Grant Road,,,0,,,,
5/16/2024,20:48,CNR9329737841,Success,CUST8397,Mini,Fort,Malad,10.78,12.92,0,,22.93,3.9,3.8
5/9/2024,21:37,CNR8845911427,Success,CUST5616,Prime Plus,Juhu,Dahisar,5.26,7.41,0,,17.95,4.9,3.8
5/12/2024,12:56,CNR3449808800,Success,CUST1339,Auto,Parel,Worli,6.41,15.12,0,,5.7,4.3,5
5/19/2024,7:58,CNR2986099771,Success,CUST5289,eBike,Powai,Dadar,6.61,13.01,0,,4.34,4.8,3.8
5/12/2024,13:38,CNR2117369169,Success,CUST2459,Prime Sedan,Powai,Sandhurst Road,10.58,13.84,0,,19.8,3.1,4.6
5/4/2024,22:33,CNR8188100401,Success,CUST2941,Prime Plus,Dongri,Chembur,10.43,24.09,0,,5.39,4,4.2
5/6/2024,8:18,CNR8500915689,Success,CUST7259,Prime Plus,Byculla,Chembur,7.22,11.76,0,,4.68,3.8,3.3
5/19/2024,9:46,CNR3908503113,Cancelled by Driver,CUST7853,Prime Plus,Dahisar,Mulund,,,0,,,,
5/2/2024,8:15,CNR7947883719,Success,CUST5068,Prime Sedan,Seepz,Antop Hill,2.76,16.05,0,,18.26,4.7,4.2
5/20/2024,2:00,CNR3013831172,Success,CUST6296,eBike,Churchgate,Antop Hill,12.44,15.81,0,,3.3,4.1,4.8
5/7/2024,12:45,CNR7859904332,Success,CUST2196,Auto,Parel,Dadar,5.85,7.87,0,,5.39,3.9,4.2
5/2/2024,7:30,CNR9195770563,Success,CUST1745,Auto,Ghatkopar,Kings Circle,14.21,20.1,0,,18.01,4.7,3.2
5/19/2024,9:25,CNR8178015729,Success,CUST3166,Bike,Borivali,Seepz,10.19,21.57,0,,23.72,3.6,4.9
5/5/2024,5:32,CNR3010409194,Success,CUST2468,Prime Sedan,Dongri,Mazgaon,13.38,24.42,0,,6.14,4.4,3.1
5/14/2024,8:07,CNR2345482726,Success,CUST3095,Mini,Lower Parel,Fort,8.71,16.61,0,,28.14,4.3,4
5/11/2024,13:18,CNR9275186009,Cancelled by Driver,CUST9470,Prime Sedan,Byculla,Powai,,,0,,,,
5/10/2024,15:48,CNR5080436698,Success,CUST8208,Auto,Vile Parle,Mulund,2.29,24.65,0,,3.5,4.6,3.6
5/2/2024,5:02,CNR7314665068,Success,CUST3679,eBike,Kalbadevi,Byculla,7.72,17.88,0,,12.05,3.1,4.2
5/4/2024,15:02,CNR7191279918,Incomplete,CUST8949,Mini,Khar,Kurla,,,0,,,,
5/26/2024,4:07,CNR2501539056,Success,CUST4337,Prime SUV,Matunga,Santacruz,4.81,13.85,0,,2.4,4.6,4.7
5/26/2024,23:32,CNR8827886095,Success,CUST4479,Bike,Andheri,Mazgaon,6.59,21,0,,17.09,4.7,4.3
5/24/2024,5:26,CNR4953144588,Cancelled by Driver,CUST5033,Prime SUV,Khar,Antop Hill,,,0,,,,
5/4/2024,10:01,CNR5818914408,Success,CUST7120,Bike,Kandivali,Sion,7.38,24.16,0,,16.69,4.2,3.4
5/5/2024,2:29,CNR8127667126,Cancelled by Customer,CUST8439,eBike,Lower Parel,Tardeo,,,1,Driver is not moving towards pickup location,,,
5/11/2024,1:41,CNR7241025565,Success,CUST3118,Prime Plus,Dadar,Worli,4.4,6.19,0,,18.53,4.5,4
5/9/2024,1:47,CNR9893692242,Success,CUST7248,Auto,Churchgate,Ghatkopar,10.66,6.6,0,,13.81,3.3,3.4
5/5/2024,12:05,CNR1894309868,Success,CUST7365,Prime SUV,Churchgate,Matunga,7.03,6.02,0,,12.54,4,4
5/20/2024,20:09,CNR5812948894,Success,CUST9042,Prime SUV,Byculla,Fort,12.91,7.91,0,,15.67,3.1,3.1
5/25/2024,9:57,CNR5858839243,Success,CUST2574,Prime SUV,Charni Road,Kings Circle,9.36,22.56,0,,17.18,4.9,3.1
5/6/2024,14:56,CNR6961799118,Success,CUST5398,Bike,Tardeo,Byculla,2.57,8.71,0,,16.7,4.3,3.1
5/3/2024,13:51,CNR6095359489,Success,CUST7979,Auto,Borivali,Kings Circle,12.95,10.93,0,,3.24,3.3,3.3
5/11/2024,14:43,CNR3253473926,Success,CUST5762,Mini,Byculla,Juhu,8.74,9.92,0,,11.39,5,4.4
5/28/2024,15:19,CNR9172908825,Success,CUST5073,Bike,Byculla,Matunga,3.85,12.64,0,,17.09,3.2,3
5/18/2024,17:04,CNR4939782161,Cancelled by Customer,CUST9411,Auto,Kings Circle,Byculla,,,1,Change of plans,,,
5/4/2024,21:46,CNR6383227541,Cancelled by Customer,CUST5175,Bike,Juhu,Kings Circle,,,1,Driver is not moving towards pickup location,,,
5/4/2024,21:29,CNR2687738937,Success,CUST2364,Mini,Dongri,Wadala,8.37,13.31,0,,1.7,3.7,3.4
5/10/2024,23:29,CNR8764588206,Success,CUST6592,Prime SUV,Santacruz,Chembur,14.44,16.99,0,,22.13,3.6,3.8
5/6/2024,23:38,CNR3892268633,Success,CUST8107,Bike,Bandra,Andheri,3.26,8.58,0,,24.13,4.4,4.1
5/12/2024,0:10,CNR8111611033,Success,CUST8539,eBike,Churchgate,Trombay,13.99,6.45,0,,9.14,3.7,4.6
5/30/2024,19:46,CNR7385424494,Success,CUST6910,eBike,Antop Hill,Chunabhatti,5.13,22.49,0,,25.09,3.4,3.8
5/21/2024,9:05,CNR1537255294,Success,CUST1227,Prime Plus,Kurla,Bandra,14.72,8.62,0,,24.18,3.7,4.5
5/22/2024,6:54,CNR1115170841,Success,CUST8882,eBike,Mulund,Worli,9.52,21.65,0,,24.32,4.7,3.1
5/8/2024,20:54,CNR1819971340,Cancelled by Driver,CUST5930,Prime SUV,Kalbadevi,Mulund,,,0,,,,
5/15/2024,0:07,CNR8312603168,Success,CUST8947,Mini,Bandra,Jogeshwari,7.41,15.97,0,,12.68,4,5
5/18/2024,6:18,CNR8876276535,Success,CUST1834,Prime Sedan,Andheri,Kandivali,10.78,12.92,0,,4.86,3.3,4.9
5/19/2024,22:27,CNR9501831663,Incomplete,CUST9121,eBike,Seepz,Tardeo,,,0,,,,
5/23/2024,9:02,CNR7388748888,Incomplete,CUST8964,Bike,Seepz,Elphinstone,,,0,,,,
5/19/2024,21:57,CNR3095520970,Success,CUST1994,Bike,Bandra,Byculla,4.71,12.11,0,,20.41,4,3.8
5/18/2024,17:04,CNR8079395838,Success,CUST8755,Auto,Khar,Versova,9.72,16.51,0,,5.68,3.9,4.1
5/30/2024,11:28,CNR8290769011,Success,CUST1340,Prime Plus,Matunga,Elphinstone,4.73,19.85,0,,1.73,3.7,4.6
5/6/2024,11:28,CNR8116581001,Success,CUST3148,Prime Sedan,Elphinstone,Dongri,5.4,18.9,0,,17.45,4.6,4.5
5/12/2024,13:53,CNR6184921425,Success,CUST2412,eBike,Kamathipura,Malad,8.35,7.66,0,,8.58,3.8,4.2
5/5/2024,5:38,CNR3113921661,Success,CUST7815,Mini,Wadala,Grant Road,5.75,5.13,0,,15.39,3.6,4.5
5/7/2024,1:01,CNR6415129153,Success,CUST3598,Prime Plus,Kings Circle,Borivali,9.6,23.83,0,,6.06,3.9,3.2
5/25/2024,10:27,CNR1973627242,Cancelled by Customer,CUST4671,Mini,Ghatkopar,Thane,,,1,AC is Not working,,,
5/24/2024,17:17,CNR4849655205,Success,CUST9444,Bike,Trombay,Kandivali,7.3,15.43,0,,27,3.4,3
5/23/2024,14:51,CNR5068981129,Cancelled by Driver,CUST1687,Bike,Kandivali,Powai,,,0,,,,
5/19/2024,6:58,CNR2553225274,Success,CUST5786,eBike,Jogeshwari,Girgaon,13.58,16.94,0,,24.49,3.9,4.5
5/16/2024,23:55,CNR1426465521,Incomplete,CUST6959,Prime Sedan,Malad,Kurla,,,0,,,,
5/26/2024,14:26,CNR1028293433,Success,CUST8760,Prime Sedan,Matunga,Kings Circle,4.35,10.38,0,,6.76,3.5,3.6
5/5/2024,8:23,CNR7077415683,Success,CUST5021,Prime Plus,Girgaon,Mazgaon,9.64,13.53,0,,18.85,3.2,3.2
5/13/2024,7:08,CNR8738537544,Success,CUST7773,Mini,Kalbadevi,Mazgaon,8.74,9.28,0,,9.22,3.8,4.6
5/25/2024,11:01,CNR2900861022,Success,CUST1162,eBike,Mazgaon,Goregaon,10.44,18.38,0,,24.16,4.9,3
5/3/2024,10:25,CNR6000736427,Success,CUST2007,Mini,Girgaon,Borivali,13.52,14.17,0,,17.37,4.3,4.4
5/21/2024,20:09,CNR6565094025,Success,CUST7586,eBike,Chunabhatti,Parel,14.96,19.4,0,,9.33,4.8,3.1
5/27/2024,23:47,CNR2478144620,Success,CUST5583,Bike,Versova,Mulund,13.67,10.12,0,,7.4,3.3,4.7
5/22/2024,14:41,CNR8095445250,Success,CUST6656,Prime SUV,Worli,Churchgate,10.77,9.78,0,,22.98,4.5,3.6
5/25/2024,9:05,CNR9748720287,Success,CUST6480,Mini,Elphinstone,Fort,4.73,24.53,0,,19.72,4.9,3.6
5/27/2024,16:34,CNR2219460880,Cancelled by Driver,CUST2520,Bike,Parel,Wadala,,,0,,,,
5/16/2024,20:10,CNR1100595644,Cancelled by Driver,CUST9846,Bike,Ghatkopar,Grant Road,,,0,,,,
5/26/2024,9:46,CNR3170137829,Cancelled by Driver,CUST1982,Prime SUV,Charni Road,Ghatkopar,,,0,,,,
5/19/2024,11:07,CNR5830763639,Success,CUST5881,Bike,Fort,Andheri,7.12,7.61,0,,20.48,4.5,4.2
5/14/2024,7:51,CNR6299293408,Success,CUST5902,Prime Sedan,Trombay,Dongri,8.56,11.24,0,,13.4,4.3,4.5
5/18/2024,4:45,CNR4167591308,Success,CUST2724,Prime Sedan,Mazgaon,Seepz,7.27,10.38,0,,6.76,4.6,4.8
5/6/2024,11:29,CNR1420854556,Success,CUST7974,Prime SUV,Dahisar,Juhu,11.77,22.94,0,,25.54,3.4,4.9
5/4/2024,13:56,CNR5853585011,Success,CUST4519,Mini,Goregaon,Charni Road,6.41,6.25,0,,15.1,3.2,3.5
5/21/2024,12:37,CNR8639993987,Success,CUST5320,Bike,Khar,Vikhroli,12.51,22.51,0,,9.77,4.7,4.7
5/13/2024,14:44,CNR9475140777,Cancelled by Driver,CUST3668,Prime Plus,Kings Circle,Malad,,,0,,,,
5/16/2024,14:08,CNR3272643775,Success,CUST4483,Mini,Kamathipura,Borivali,10.97,23.9,0,,20.79,3.7,4
5/23/2024,17:23,CNR8955644375,Cancelled by Customer,CUST2807,Auto,Charni Road,Sandhurst Road,,,1,Change of plans,,,
5/2/2024,4:07,CNR6890407426,Success,CUST7135,Prime Sedan,Matunga,Khar,3.56,11.24,0,,24.27,4.7,3.3
5/2/2024,4:09,CNR2811432415,Success,CUST5999,Prime Sedan,Chembur,Santacruz,6.27,18.25,0,,22.8,4.6,4.9
5/26/2024,15:00,CNR2497435811,Success,CUST1732,Mini,Kamathipura,Sandhurst Road,13.16,7.63,0,,21.45,4.5,4.4
5/10/2024,14:57,CNR6915482645,Success,CUST3175,Prime SUV,Malad,Kings Circle,13.35,8.38,0,,2.56,4.4,4
5/20/2024,14:42,CNR2928761313,Cancelled by Driver,CUST6328,Auto,Versova,Trombay,,,0,,,,
5/19/2024,12:14,CNR9161487626,Success,CUST6554,Bike,Borivali,Trombay,4.19,21.73,0,,16.92,3.4,4.4
5/28/2024,23:17,CNR3774190383,Success,CUST3713,eBike,Bandra,Sandhurst Road,9.86,14.22,0,,25.03,4.7,4.4
5/19/2024,22:19,CNR3402402094,Success,CUST4152,Bike,Nariman Point,Sandhurst Road,12.91,18.42,0,,21.21,3.7,4.8
5/24/2024,18:33,CNR4852002754,Cancelled by Driver,CUST2970,eBike,Nariman Point,Santacruz,,,0,,,,
5/30/2024,8:50,CNR1883925729,Success,CUST8278,Auto,Nariman Point,Tardeo,7.3,22.73,0,,2.37,4.9,4.4
5/11/2024,18:02,CNR5010849996,Cancelled by Customer,CUST6569,Mini,Santacruz,Dahisar,,,1,Driver is not moving towards pickup location,,,
5/26/2024,10:24,CNR2104570218,Success,CUST2878,Auto,Nariman Point,Powai,5.23,23.84,0,,9.65,4.6,3.8
5/9/2024,5:16,CNR4299843529,Success,CUST3526,Prime Sedan,Dahisar,Antop Hill,2.14,15.89,0,,29.3,3.7,3.7
5/5/2024,19:20,CNR1779355497,Success,CUST1958,Prime Sedan,CST,Kandivali,8.77,13.81,0,,26.52,4,4
5/11/2024,13:57,CNR6687472117,Success,CUST7152,Prime SUV,Kurla,Dadar,14.78,10,0,,3.13,4.3,4.2
5/6/2024,19:37,CNR6310688903,Success,CUST9333,Prime SUV,Kings Circle,CST,7.49,20.7,0,,6.68,4.6,4.3
5/30/2024,8:03,CNR6662211914,Success,CUST7669,Auto,Kamathipura,Bandra,7.95,10.13,0,,22.81,4,3.6
5/12/2024,7:58,CNR4806010595,Success,CUST5409,Bike,Seepz,Antop Hill,14.94,13.71,0,,27.7,3.7,3.1
5/4/2024,17:41,CNR4372469277,Success,CUST5990,Bike,Dahisar,Jogeshwari,7.44,9.39,0,,1.01,4.8,4.7
5/3/2024,20:32,CNR5157148297,Cancelled by Driver,CUST7116,Bike,Powai,Grant Road,,,0,,,,
5/17/2024,13:58,CNR7679328037,Success,CUST1684,Auto,Kalbadevi,Versova,3.56,6.35,0,,22,4.9,3.9
5/9/2024,5:00,CNR9254114170,Success,CUST5477,Bike,Ghatkopar,Antop Hill,8.66,11.98,0,,11.87,4.2,4.4
5/12/2024,11:53,CNR3715308155,Success,CUST9361,Prime Sedan,Borivali,Powai,2.46,24.89,0,,7.75,3.1,3.4
5/23/2024,18:04,CNR2291231895,Success,CUST7476,eBike,Kurla,Malad,7.09,21.05,0,,10.9,3.9,4.4
5/23/2024,8:56,CNR2855264537,Success,CUST9270,Prime SUV,Sion,Antop Hill,13.2,22.32,0,,1.29,4.6,3.9
5/30/2024,20:16,CNR8334747974,Success,CUST5473,Prime Plus,Trombay,Sion,8.28,24.74,0,,22.88,3.5,4.1
5/11/2024,14:38,CNR2410713142,Success,CUST3190,eBike,Andheri,Tardeo,13.15,6.95,0,,21.48,3.7,3
5/15/2024,0:43,CNR6040298842,Success,CUST9011,Prime SUV,Churchgate,Nariman Point,5.05,21.38,0,,10.78,4.7,3
5/3/2024,20:41,CNR9922893828,Success,CUST1507,Prime SUV,Trombay,Jogeshwari,5.14,9.67,0,,2.98,3.4,4.1
5/21/2024,11:52,CNR7877577855,Success,CUST7336,Prime Plus,Chunabhatti,Andheri,7.43,12.54,0,,26.4,4.8,4
5/4/2024,11:59,CNR6123856711,Success,CUST1153,Prime Plus,Fort,Bandra,3.39,24.07,0,,2.75,3.6,3.6
5/24/2024,21:58,CNR8340948569,Success,CUST4137,Auto,Versova,Vikhroli,4.14,20.66,0,,4.55,4.3,3.2
5/10/2024,22:14,CNR2559069619,Success,CUST5599,Mini,Dongri,Tardeo,13.82,8.8,0,,24.82,4.1,3.2
